station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
9930215,1131403,東日本橋,,,99302,13,103-0004,中央区東日本橋３-１１-８,139.784821,35.692126,,,0,9930215
9930216,1131320,浅草橋,,,99302,13,111-0053,台東区浅草橋１丁目,139.786305,35.697451,,,0,9930216
9930217,9930112,蔵前,,,99302,13,111-0051,台東区蔵前２-３-１,139.790931,35.703236,,,0,9930217
9930218,2100201,浅草,,,99302,13,,東京都台東区,139.79697,35.709461,,,0,9930218
9930219,9930219,本所吾妻橋,,,99302,13,130-0001,墨田区吾妻橋３-７-１６,139.804624,35.70858,,,0,9930219
9930220,2100203,押上（スカイツリー前）,,,99302,13,131-0045,墨田区押上一丁目,139.812935,35.710702,,,0,9930220
9930301,1130203,目黒,,,99303,13,,東京都品川区上大崎四丁目2-1,139.7155,35.633272,,,0,9930301
9930302,2800918,白金台,,,99303,13,108-0071,港区白金台３-２,139.726133,35.637917,,,0,9930302
9930303,2800917,白金高輪,,,99303,13,108-0074,港区高輪１-３-２０,139.734104,35.642903,,,0,9930303
9930304,9930208,三田,,,99303,13,108-0014,港区芝５-３４-１０,139.748775,35.648180,,,0,9930304
9930305,9930305,芝公園,,,99303,13,105-0011,港区芝公園４-８-１４,139.749824,35.654074,,,0,9930305
9930306,9930306,御成門,,,99303,13,105-0003,港区西新橋３-２４-６,139.751535,35.661215,,,0,9930306
9930307,9930307,内幸町,,,99303,13,100-0011,千代田区内幸町２-２-３,139.75561,35.66975,,,0,9930307
9930308,2800315,日比谷,,,99303,13,100-0006,千代田区有楽町１丁目,139.759998,35.676036,,,0,9930308
9930309,2800208,大手町,,,99303,13,100-0004,千代田区大手町１丁目,139.762959,35.684856,,,0,9930309
9930310,2800807,神保町,,,99303,13,101-0051,千代田区神田神保町２-２,139.75812,35.695492,,,0,9930310
9930311,1131204,水道橋,,,99303,13,101-0061,千代田区三崎町２丁目,139.75516,35.703398,,,0,9930311
9930312,9930108,春日,,,99303,13,112-0003,文京区春日１-１６-１７,139.75325,35.709598,,,0,9930312
9930313,9930313,白山,,,99303,13,112-0001,文京区白山５-３６-１０,139.752136,35.721408,,,0,9930313
9930314,9930314,千石,,,99303,13,112-0011,文京区千石１-２９-１３,139.744792,35.727957,,,0,9930314
9930315,1130214,巣鴨,,,99303,13,,東京都豊島区巣鴨,139.738519,35.733502,,,0,9930315
9930316,9930316,西巣鴨,,,99303,13,170-0001,豊島区西巣鴨３-２５-１３,139.728712,35.743508,,,0,9930316
9930317,9930317,新板橋,,,99303,13,173-0004,板橋区板橋１-５３-１７,139.720101,35.748785,,,0,9930317
9930318,9930318,板橋区役所前,,,99303,13,173-0004,板橋区板橋２-６６-１７,139.710102,35.751284,,,0,9930318
9930319,9930319,板橋本町,,,99303,13,173-0012,板橋区大和町１７-１,139.705535,35.761339,,,0,9930319
9930320,9930320,本蓮沼,,,99303,13,174-0052,板橋区蓮沼町１９-８,139.702324,35.768782,,,0,9930320
9930321,9930321,志村坂上,,,99303,13,174-0056,板橋区志村１-１４-１３,139.69538,35.775725,,,0,9930321
9930322,9930322,志村三丁目,,,99303,13,174-0056,板橋区志村３-２３-１,139.685937,35.777391,,,0,9930322
9930323,9930323,蓮根,,,99303,13,174-0046,板橋区蓮根２-３１-３０,139.678993,35.784335,,,0,9930323
9930324,9930324,西台,,,99303,13,175-0082,板橋区高島平９-１-１,139.673971,35.78699,,,0,9930324
9930325,9930325,高島平,,,99303,13,175-0082,板橋区高島平８-２-１,139.661216,35.789056,,,0,9930325
9930326,9930326,新高島平,,,99303,13,175-0082,板橋区高島平７-１,139.654275,35.790189,,,0,9930326
9930327,9930327,西高島平,,,99303,13,175-0082,板橋区高島平６-１,139.64594,35.791833,,,0,9930327
9930401,1130208,新宿,,,99304,13,,東京都新宿区西新宿一丁目18,139.698812,35.68869,,,0,9930401
9930402,2800217,新宿三丁目,,,99304,13,160-0022,新宿区新宿３-１４-１,139.706271,35.690616,,,0,9930402
9930403,9930403,曙橋,,,99304,13,162-0065,新宿区住吉町７-１,139.722881,35.692402,,,0,9930403
9930404,1131206,市ヶ谷,,,99304,13,162-0843,東京都新宿区市谷田町一丁目1,139.735794,35.692594,,,0,9930404
9930405,2800407,九段下,,,99304,13,102-0074,千代田区九段南１-６-１,139.751948,35.695589,,,0,9930405
9930406,2800807,神保町,,,99304,13,101-0051,千代田区神田神保町２-２,139.757606,35.695966,,,0,9930406
9930407,2800207,小川町,,,99304,13,101-0052,千代田区神田小川町１-６,139.767551,35.695487,,,0,9930407
9930408,9930408,岩本町,,,99304,13,101-0033,千代田区神田岩本町１,139.775866,35.695534,,,0,9930408
9930409,1131403,馬喰横山,,,99304,13,103-0003,中央区日本橋横山町４-１３,139.782768,35.69212,,,0,9930409
9930410,9930410,浜町,,,99304,13,103-0007,中央区日本橋浜町２-５９-３,139.788154,35.688516,,,0,9930410
9930411,9930114,森下,,,99304,13,135-0004,江東区森下２-１７-１７,139.797042,35.68796,,,0,9930411
9930412,9930412,菊川,,,99304,13,130-0024,墨田区菊川３-１６-２,139.806016,35.688379,,,0,9930412
9930413,2800814,住吉,,,99304,13,135-0002,江東区住吉２-２３-１２,139.815681,35.689073,,,0,9930413
9930414,9930414,西大島,,,99304,13,136-0072,江東区大島２-４１-１９,139.826206,35.689349,,,0,9930414
9930415,9930415,大島,,,99304,13,136-0072,江東区大島５-１０-８,139.835650,35.689905,,,0,9930415
9930416,9930416,東大島,,,99304,13,136-0072,江東区大島９-３-１４,139.845963,35.690355,,,0,9930416
9930417,9930417,船堀,,,99304,13,134-0091,江戸川区船堀３-６-１,139.864258,35.683795,,,0,9930417
9930418,9930418,一之江,,,99304,13,134-0003,江戸川区春江町４-２,139.882934,35.686055,,,0,9930418
9930419,9930419,瑞江,,,99304,13,132-0011,江戸川区瑞江２-２-１,139.89761,35.693318,,,0,9930419
9930420,9930420,篠崎,,,99304,13,133-0061,江戸川区篠崎町７-２７-１,139.903698,35.706017,,,0,9930420
9930421,1131328,本八幡,,,99304,12,272-0021,市川市八幡２丁目,139.926628,35.722929,,,0,9930421
9930501,9930501,三ノ輪橋,,,99305,13,116-0003,荒川区南千住１,139.791412,35.732248,,,0,9930501
9930502,9930502,荒川一中前,,,99305,13,116-0003,荒川区南千住１-１,139.788988,35.733659,,,0,9930502
9930503,9930503,荒川区役所前,,,99305,13,116-0002,荒川区荒川１,139.786456,35.73493,,,0,9930503
9930504,9930504,荒川二丁目,,,99305,13,116-0002,荒川区荒川２,139.784696,35.738623,,,0,9930504
9930505,9930505,荒川七丁目,,,99305,13,116-0002,荒川区荒川７,139.78417,35.741975,,,0,9930505
9930506,2300104,町屋駅前,,,99305,13,116-0002,荒川区荒川７,139.781145,35.74275,,,0,9930506
9930507,9930507,町屋二丁目,,,99305,13,116-0002,荒川区荒川６,139.776625,35.743837,,,0,9930507
9930508,9930508,東尾久三丁目,,,99305,13,116-0012,荒川区東尾久３,139.774386,35.745398,,,0,9930508
9930509,9930509,熊野前,,,99305,13,116-0012,荒川区東尾久５,139.769204,35.749212,,,0,9930509
9930510,9930510,宮ノ前,,,99305,13,116-0012,荒川区東尾久５,139.764955,35.750135,,,0,9930510
9930511,9930511,小台,,,99305,13,116-0011,荒川区西尾久５,139.761779,35.750579,,,0,9930511
9930512,9930512,荒川遊園地前,,,99305,13,116-0011,荒川区西尾久５,139.757767,35.750744,,,0,9930512
9930513,9930513,荒川車庫前,,,99305,13,116-0011,荒川区西尾久７,139.752617,35.750909,,,0,9930513
9930514,9930514,梶原,,,99305,13,114-0004,北区堀船３,139.747403,35.751162,,,0,9930514
9930515,9930515,栄町,,,99305,13,114-0005,北区栄町,139.742124,35.750909,,,0,9930515
9930516,1133212,王子駅前,,,99305,13,114-0002,北区王子１,139.737661,35.753199,,,0,9930516
9930517,9930517,飛鳥山,,,99305,13,114-0023,北区滝野川１,139.737382,35.750248,,,0,9930517
9930518,9930518,滝野川一丁目,,,99305,13,114-0023,北区滝野川１,139.735376,35.747374,,,0,9930518
9930519,9930519,西ヶ原四丁目,,,99305,13,,東京都北区西ヶ原四丁目,139.732779,35.744501,,,0,9930519
9930520,9930520,新庚申塚,,,99305,13,170-0001,豊島区西巣鴨４,139.730451,35.741348,,,0,9930520
9930521,9930521,庚申塚,,,99305,13,170-0001,豊島区西巣鴨３,139.729743,35.739563,,,0,9930521
9930522,9930522,巣鴨新田,,,99305,13,170-0001,豊島区西巣鴨１,139.727769,35.735488,,,0,9930522
9930523,1130213,大塚駅前,,,99305,13,170-0005,豊島区南大塚３,139.729593,35.732082,,,0,9930523
9930524,9930524,向原,,,99305,13,170-0005,豊島区南大塚３,139.724894,35.728938,,,0,9930524
9930525,2800610,東池袋四丁目,,,99305,13,170-0013,豊島区東池袋５,139.720012,35.72528,,,0,9930525
9930526,9930526,都電雑司ヶ谷,,,99305,13,,東京都豊島区南池袋,139.718006,35.724261,,,0,9930526
9930527,2801010,鬼子母神前,,,99305,13,171-0032,豊島区雑司が谷２,139.714916,35.720403,,,0,9930527
9930528,9930528,学習院下,,,99305,13,171-0033,豊島区高田２,139.71247,35.716248,,,0,9930528
9930529,9930529,面影橋,,,99305,13,169-0051,新宿区西早稲田３,139.714444,35.712981,,,0,9930529
9930530,9930530,早稲田,,,99305,13,,東京都新宿区,139.718928,35.711848,,,0,9930530
9930701,2800901,赤羽岩淵,,,99307,13,115-0045,北区赤羽１-５２-８,139.722103,35.783417,,,0,9930701
9930801,1132418,大原,,,99308,12,298-0004,いすみ市大原,140.390864,35.251097,,,0,9930801
9930802,9930802,西大原,,,99308,12,298-0005,いすみ市新田,140.378029,35.260407,,,0,9930802
9930803,9930803,上総東,,,99308,12,298-0022,いすみ市佐室,140.344974,35.263313,,,0,9930803
9930804,9930804,新田野,,,99308,12,298-0026,いすみ市新田野,140.328081,35.276408,,,0,9930804
9930805,9930805,国吉,,,99308,12,298-0123,いすみ市苅谷,140.314046,35.280497,,,0,9930805
9930806,9930806,上総中川,,,99308,12,298-0134,いすみ市行川,140.280636,35.282763,,,0,9930806
9930814,9930814,城見ヶ丘,,,99308,12,,千葉県夷隅郡大多喜町船子681-3,140.252693,35.291741,,,0,9930806
9930807,9930807,大多喜,,,99308,12,298-0216,夷隅郡大多喜町大多喜,140.243833,35.286466,,,0,9930807
9930808,9930808,小谷松,,,99308,12,298-0228,夷隅郡大多喜町小谷松,140.251142,35.268938,,,0,9930808
9930809,9930809,東総元,,,99308,12,298-0225,夷隅郡大多喜町大戸,140.247381,35.259314,,,0,9930809
9930810,9930810,久我原,,,99308,12,298-0251,夷隅郡大多喜町久我原,140.247718,35.250265,,,0,9930810
9930811,9930811,総元,,,99308,12,298-0255,夷隅郡大多喜町黒原,140.240413,35.240588,,,0,9930811
9930812,9930812,西畑,,,99308,12,298-0246,夷隅郡大多喜町庄司,140.215176,35.25051,,,0,9930812
9930813,9930813,上総中野,,,99308,12,298-0262,夷隅郡大多喜町堀切,140.199571,35.250051,,,0,9930813
9930901,1130222,秋葉原,,,99309,13,,東京都千代田区,139.774273,35.698889,,,0,9930901
9930902,9930111,新御徒町,,,99309,13,111-0041,台東区元浅草１-５-２,139.781958,35.707045,,,0,9930902
9930903,9930903,浅草,,,99309,13,,東京都台東区,139.792389,35.713817,,,0,9930903
9930904,1132004,南千住,,,99309,13,116-0003,荒川区南千住４丁目,139.798783,35.732413,,,0,9930904
9930905,1132005,北千住,,,99309,13,120-0026,足立区千住旭町,139.805092,35.74949,,,0,9930905
9930906,9930906,青井,,,99309,13,120-0012,足立区青井三丁目,139.82038,35.771782,,,0,9930906
9930907,9930907,六町,,,99309,13,121-0073,足立区六町四丁目,139.821816,35.784963,,,0,9930907
9930910,1130518,南流山,,,99309,12,270-0161,流山市大字鰭ケ崎,139.903271,35.83869,,,0,9930910
9930911,9930911,流山セントラルパーク,,,99309,12,270-0152,流山市前平井,139.915223,35.854552,,,0,9930911
9930912,2100422,流山おおたかの森,,,99309,12,270-0121,流山市西初石六丁目,139.925044,35.871799,,,0,9930912
9930913,9930913,柏の葉キャンパス,,,99309,12,277-0871,柏市若柴,139.952454,35.89308,,,0,9930913
9930914,9930914,柏たなか,,,99309,12,277-0803,柏市小青田,139.957533,35.9109,,,0,9930914
9931001,1130105,横浜,,,99310,14,220-0011,横浜市西区高島２丁目,139.622299,35.466372,,,0,9931001
9931002,9931002,新高島,,,99310,14,220-0011,横浜市西区高島１-３,139.626499,35.46192,,,0,9931002
9931003,9931003,みなとみらい,,,99310,14,220-0012,横浜市西区みなとみらい３-５,139.632386,35.458028,,,0,9931003
9931004,9931004,馬車道,,,99310,14,231-0005,横浜市中区本町５-４９,139.636175,35.450135,,,0,9931004
9931005,9931005,日本大通り,,,99310,14,231-0021,横浜市中区日本大通９,139.642608,35.446821,,,0,9931005
9931006,9931006,元町・中華街,,,99310,14,231-0023,横浜市中区山下町６５,139.650446,35.44243,,,0,9931006
9931101,1130102,新橋,,,99311,13,,東京都港区東新橋一丁目5-13,139.759644,35.665503,,,0,9931101
9931102,9930120,汐留,,,99311,13,105-0021,港区東新橋１丁目５,139.759985,35.662871,,,0,9931102
9931103,9931103,竹芝,,,99311,13,105-0022,港区海岸１-１３-１０,139.762037,35.654099,,,0,9931103
9931104,9931104,日の出,,,99311,13,105-0022,港区海岸２-７-６８,139.759060,35.649136,,,0,9931104
9931105,9931105,芝浦ふ頭,,,99311,13,108-0022,港区海岸３-２２-１２,139.757852,35.641773,,,0,9931105
9931106,9931106,お台場海浜公園,,,99311,13,135-0091,港区台場２-３,139.778607,35.629813,,,0,9931106
9931107,9931107,台場,,,99311,13,135-0091,港区台場２-６,139.771435,35.625908,,,0,9931107
9931108,9931108,船の科学館,,,99311,13,135-0064,江東区青海１,139.773157,35.621462,,,0,9931108
9931109,9931109,テレコムセンター,,,99311,13,135-0064,江東区青海２-２９,139.779327,35.617593,,,0,9931109
9931110,9931110,青海,,,99311,13,135-0064,江東区青海１,139.781132,35.624670,,,0,9931110
9931111,9931111,国際展示場正門,,,99311,13,135-0063,江東区有明３-１,139.791228,35.630158,,,0,9931111
9931112,9931112,有明,,,99311,13,135-0063,江東区有明２-５,139.793269,35.634596,,,0,9931112
9931113,9931113,有明テニスの森,,,99311,13,135-0063,江東区有明１丁目,139.78888,35.639964,,,0,9931113
9931114,9931114,市場前,,,99311,13,135-0061,江東区豊洲６丁目,139.78564,35.645684,,,0,9931114
9931115,9931115,新豊洲,,,99311,13,135-0061,江東区豊洲６丁目,139.789996,35.648718,,,0,9931115
9931116,2800622,豊洲,,,99311,13,,東京都江東区豊洲,139.795414,35.653792,,,0,9931116
9931301,2300133,ユーカリが丘,,,99313,12,285-0858,佐倉市ユーカリが丘４-８-２,140.157019,35.722247,,,0,9931301
9931302,9931302,地区センター,,,99313,12,285-0858,佐倉市ユーカリが丘４-３-１,140.155041,35.726225,,,0,9931302
9931303,9931303,公園,,,99313,12,285-0858,佐倉市ユーカリが丘６-５-５,140.153755,35.730758,,,0,9931303
9931304,9931304,女子大,,,99313,12,285-0858,佐倉市ユーカリが丘５-１-１,140.155054,35.738357,,,0,9931304
9931305,9931305,中学校,,,99313,12,285-0857,佐倉市宮ノ台３-１-１,140.14841,35.740123,,,0,9931305
9931306,9931306,井野,,,99313,12,285-0858,佐倉市ユーカリが丘７-２４-１,140.148497,35.732605,,,0,9931306
9931401,1130116,小田原,,,99314,14,250-0011,小田原市栄町１丁目,139.156474,35.25658,,,0,9931401
9931402,9931402,緑町,,,99314,14,250-0011,小田原市栄町３-５-２１,139.158578,35.259226,,,0,9931402
9931403,9931403,井細田,,,99314,14,250-0001,小田原市扇町３-２１-１,139.157397,35.268964,,,0,9931403
9931404,9931404,五百羅漢,,,99314,14,250-0001,小田原市扇町５-１１-１２,139.155758,35.27519,,,0,9931404
9931405,9931405,穴部,,,99314,14,250-0053,小田原市穴部５６３,139.148787,35.279887,,,0,9931405
9931406,9931406,飯田岡,,,99314,14,250-0854,小田原市飯田岡５４５,139.139109,35.287913,,,0,9931406
9931407,9931407,相模沼田,,,99314,14,250-0115,南足柄市沼田５９-１,139.133945,35.292334,,,0,9931407
9931408,9931408,岩原,,,99314,14,250-0113,南足柄市岩原２７０-１,139.12879,35.298825,,,0,9931408
9931409,9931409,塚原,,,99314,14,250-0117,南足柄市塚原２６８０-１,139.126632,35.301305,,,0,9931409
9931410,9931410,和田河原,,,99314,14,250-0112,南足柄市和田河原５８４,139.118684,35.31585,,,0,9931410
9931411,9931411,富士フイルム前,,,99314,14,,神奈川県南足柄市狩野,139.109483,35.317657,,,0,9931411
9931412,9931412,大雄山,,,99314,14,250-0105,南足柄市関本５９２-１,139.10365,35.319046,,,0,9931412
9931601,2600316,あざみ野,,,99316,14,225-0011,横浜市青葉区あざみ野２-１-１,139.553694,35.568076,,,0,9931601
9931602,9931602,中川,,,99316,14,224-0001,横浜市都筑区中川１-１-１,139.569846,35.562973,,,0,9931602
9931603,9931603,センター北,,,99316,14,224-0003,横浜市都筑区中川中央１-１-１,139.578457,35.55353,,,0,9931603
9931604,9931604,センター南,,,99316,14,224-0032,横浜市都筑区茅ケ崎中央１-１,139.574291,35.545476,,,0,9931604
9931605,9931605,仲町台,,,99316,14,224-0041,横浜市都筑区仲町台１-１-１,139.589715,35.535258,,,0,9931605
9931606,9931606,新羽,,,99316,14,223-0057,横浜市港北区新羽町１２８５-１,139.612065,35.527701,,,0,9931606
9931607,9931607,北新横浜,,,99316,14,223-0057,横浜市港北区新羽町５３９-１,139.612818,35.519271,,,0,9931607
9931608,1130604,新横浜,,,99316,14,222-0026,横浜市港北区篠原町,139.617745,35.508588,,,0,9931608
9931609,9931609,岸根公園,,,99316,14,222-0026,横浜市港北区篠原町１１２３,139.617065,35.496038,,,0,9931609
9931610,9931610,片倉町,,,99316,14,221-0865,横浜市神奈川区片倉１-３３-７,139.606511,35.490205,,,0,9931610
9931611,9931611,三ツ沢上町,,,99316,14,221-0856,横浜市神奈川区三ツ沢上町５-９,139.605395,35.476526,,,0,9931611
9931612,9931612,三ツ沢下町,,,99316,14,221-0852,横浜市神奈川区三ツ沢下町２-１６,139.61481,35.476512,,,0,9931612
9931613,1130105,横浜,,,99316,14,220-0011,横浜市西区高島２丁目,139.619912,35.465826,,,0,9931613
9931614,9931614,高島町,,,99316,14,220-0022,横浜市西区花咲町７-４１,139.623743,35.458575,,,0,9931614
9931615,1130702,桜木町,,,99316,14,231-0062,横浜市中区桜木町１丁目,139.630791,35.449667,,,0,9931615
9931616,1130703,関内,,,99316,14,231-0017,横浜市中区港町１丁目,139.635855,35.445821,,,0,9931616
9931617,9931617,伊勢佐木長者町,,,99316,14,231-0033,横浜市中区長者町５-４８,139.633176,35.441044,,,0,9931617
9931618,9931618,阪東橋,,,99316,14,231-0058,横浜市中区弥生町５-４８,139.624843,35.437434,,,0,9931618
9931619,9931619,吉野町,,,99316,14,232-0014,横浜市南区吉野町３-７,139.618455,35.435489,,,0,9931619
9931620,9931620,蒔田,,,99316,14,232-0016,横浜市南区宮元町３-４６,139.610123,35.429935,,,0,9931620
9931621,9931621,弘明寺,,,99316,14,-,横浜市南区通町四丁目114,139.602081,35.423294,,,0,9931621
9931622,2700133,上大岡,,,99316,14,233-0002,横浜市港南区上大岡西１-６-１,139.595901,35.408745,,,0,9931622
9931623,9931623,港南中央,,,99316,14,233-0004,横浜市港南区港南中央通１０-B-１,139.590958,35.401049,,,0,9931623
9931624,9931624,上永谷,,,99316,14,233-0013,横浜市港南区丸山台１-１-１,139.572713,35.401391,,,0,9931624
9931625,9931625,下永谷,,,99316,14,233-0015,横浜市港南区日限山１-５８-２７,139.559389,35.402677,,,0,9931625
9931626,9931626,舞岡,,,99316,14,244-0813,横浜市戸塚区舞岡町７７１,139.551509,35.402685,,,0,9931626
9931627,1130106,戸塚,,,99316,14,244-0003,横浜市戸塚区戸塚町,139.534328,35.400818,,,0,9931627
9931628,9931628,踊場,,,99316,14,245-0014,横浜市泉区中田南１-２-１,139.518058,35.405922,,,0,9931628
9931629,9931629,中田,,,99316,14,245-0014,横浜市泉区中田南３-１-５,139.511301,35.411161,,,0,9931629
9931630,9931630,立場,,,99316,14,245-0015,横浜市泉区中田西１-１-３０,139.500177,35.414296,,,0,9931630
9931631,9931631,下飯田,,,99316,14,245-0017,横浜市泉区下飯田町８２９-１,139.483195,35.403503,,,0,9931631
9931632,2500210,湘南台,,,99316,14,252-0804,藤沢市湘南台２-１５,139.467283,35.396471,,,0,9931632
9931701,1130708,新杉田,,,99317,14,235-0032,横浜市磯子区新杉田町,139.620502,35.385919,,,0,9931701
9931702,9931702,南部市場,,,99317,14,236-0051,横浜市金沢区富岡東２-１,139.633163,35.380192,,,0,9931702
9931703,9931703,鳥浜,,,99317,14,236-0005,横浜市金沢区並木１-１,139.641704,35.377187,,,0,9931703
9931704,9931704,並木北,,,99317,14,236-0005,横浜市金沢区並木１-１２,139.642743,35.372015,,,0,9931704
9931705,9931705,並木中央,,,99317,14,236-0003,横浜市金沢区幸浦２-１-１,139.642945,35.365505,,,0,9931705
9931706,9931706,幸浦,,,99317,14,236-0003,横浜市金沢区幸浦２-２４,139.643706,35.358406,,,0,9931706
9931707,9931707,産業振興センター,,,99317,14,236-0004,横浜市金沢区福浦１-５-２,139.646326,35.35339,,,0,9931707
9931708,9931708,福浦,,,99317,14,236-0004,横浜市金沢区福浦２-７-２,139.648517,35.349627,,,0,9931708
9931709,9931709,市大医学部,,,99317,14,236-0004,横浜市金沢区福浦３,139.650156,35.343966,,,0,9931709
9931710,9931710,八景島,,,99317,14,236-0013,横浜市金沢区海の公園１０,139.64079,35.340914,,,0,9931710
9931711,9931711,海の公園柴口,,,99317,14,236-0013,横浜市金沢区海の公園１０,139.635846,35.342086,,,0,9931711
9931712,9931712,海の公園南口,,,99317,14,236-0013,横浜市金沢区海の公園１０,139.632096,35.337225,,,0,9931712
9931713,9931713,野島公園,,,99317,14,236-0023,横浜市金沢区平潟町１２７,139.631524,35.330559,,,0,9931713
9931714,2700139,金沢八景,,,99317,14,236-0027,横浜市金沢区瀬戸１５-１,139.622133,35.331285,,,0,9931714
9932001,1130108,藤沢,,,99320,14,251-0052,藤沢市藤沢,139.487293,35.337227,,,0,9932001
9932002,9932002,石上,,,99320,14,251-0024,藤沢市鵠沼橘１-９-３,139.485572,35.332482,,,0,9932002
9932003,9932003,柳小路,,,99320,14,251-0031,藤沢市鵠沼藤が谷４-８-１１,139.485189,35.327352,,,0,9932003
9932004,9932004,鵠沼,,,99320,14,251-0038,藤沢市鵠沼松が岡１-１-１,139.482637,35.321447,,,0,9932004
9932005,9932005,湘南海岸公園,,,99320,14,251-0032,藤沢市片瀬４-９-２２,139.4833,35.315203,,,0,9932005
9932006,9932006,江ノ島,,,99320,14,251-0035,藤沢市片瀬海岸１-４-７,139.487581,35.311003,,,0,9932006
9932007,9932007,腰越,,,99320,14,248-0033,鎌倉市腰越２-１４-１４,139.493286,35.308287,,,0,9932007
9932008,9932008,鎌倉高校前,,,99320,14,248-0033,鎌倉市腰越１-１-２５,139.500535,35.306698,,,0,9932008
9932009,9932009,七里ヶ浜,,,99320,14,248-0026,神奈川県鎌倉市七里ガ浜一丁目9-5,139.510101,35.306243,,,0,9932009
9932010,9932010,稲村ヶ崎,,,99320,14,248-0024,神奈川県鎌倉市稲村ガ崎二丁目8-1,139.522322,35.30426,,,0,9932010
9932011,9932011,極楽寺,,,99320,14,248-0023,鎌倉市極楽寺３-７-４,139.528721,35.309318,,,0,9932011
9932012,9932012,長谷,,,99320,14,248-0016,鎌倉市長谷２-１４-１０,139.536168,35.311265,,,0,9932012
9932013,9932013,由比ヶ浜,,,99320,14,248-0014,神奈川県鎌倉市由比ガ浜三丁目10-13,139.54157,35.312857,,,0,9932013
9932014,9932014,和田塚,,,99320,14,248-0014,鎌倉市由比ガ浜３-４-１,139.545362,35.31372,,,0,9932014
9932015,1130812,鎌倉,,,99320,14,248-0006,鎌倉市小町１丁目,139.550121,35.318491,,,0,9932015
9932401,2300141,東成田,,,99324,12,286-0104,成田市古込字込前１２４,140.387225,35.770091,,,0,9932401
9932402,9932402,芝山千代田,,,99324,12,289-1601,山武郡芝山町香山新田橋松１４８-１,140.399215,35.754248,,,0,9932402
9932501,1132506,五井,,,99325,12,290-0056,市原市五井,140.089522,35.512985,,,0,9932501
9932502,9932502,上総村上,,,99325,12,290-0031,市原市村上１３５８-２,140.100355,35.496171,,,0,9932502
9932503,9932503,海士有木,,,99325,12,290-0207,市原市海士有木１８１３,140.124264,35.481729,,,0,9932503
9932504,9932504,上総三又,,,99325,12,290-0207,市原市海士有木２７６-１,140.12672,35.46592,,,0,9932504
9932505,9932505,上総山田,,,99325,12,290-0204,市原市磯ケ谷２０７９-３,140.126128,35.454105,,,0,9932505
9932506,9932506,光風台,,,99325,12,290-0242,市原市中高根８４６,140.114174,35.439662,,,0,9932506
9932507,9932507,馬立,,,99325,12,290-0221,市原市馬立７９０-２,140.114719,35.423795,,,0,9932507
9932508,9932508,上総牛久,,,99325,12,290-0225,市原市牛久８９７-２,140.142255,35.400213,,,0,9932508
9932509,9932509,上総川間,,,99325,12,290-0518,市原市下矢田５４７-４,140.150968,35.388047,,,0,9932509
9932510,9932510,上総鶴舞,,,99325,12,290-0516,市原市池和田８９８-２,140.165006,35.381346,,,0,9932510
9932511,9932511,上総久保,,,99325,12,290-0552,市原市久保５７３-４,140.154438,35.367481,,,0,9932511
9932512,9932512,高滝,,,99325,12,290-0555,市原市高滝７３７-２,140.150246,35.353074,,,0,9932512
9932513,9932513,里見,,,99325,12,290-0541,市原市平野１７６-１,140.145505,35.336685,,,0,9932513
9932514,9932514,飯給,,,99325,12,290-0543,市原市飯給９４３-３,140.142358,35.320512,,,0,9932514
9932515,9932515,月崎,,,99325,12,290-0547,市原市月崎５３９,140.139394,35.302203,,,0,9932515
9932516,9932516,上総大久保,,,99325,12,290-0532,市原市大久保９６-２,140.145924,35.283367,,,0,9932516
9932517,9932517,養老渓谷,,,99325,12,290-0535,市原市朝生原１７７,140.159382,35.266409,,,0,9932517
9932518,9930813,上総中野,,,99325,12,298-0262,夷隅郡大多喜町堀切,140.199571,35.250051,,,0,9932518
9932601,1130107,大船,,,99326,14,247-0056,鎌倉市大船１丁目,139.531367,35.352359,,,0,9932601
9932602,9932602,富士見町,,,99326,14,247-0061,鎌倉市台２-１９-７,139.529277,35.345389,,,0,9932602
9932603,9932603,湘南町屋,,,99326,14,247-0065,鎌倉市上町屋７２２,139.522666,35.337832,,,0,9932603
9932604,9932604,湘南深沢,,,99326,14,247-0063,鎌倉市梶原６５８,139.518903,35.332865,,,0,9932604
9932605,9932605,西鎌倉,,,99326,14,248-0035,鎌倉市西鎌倉１-２０-３５,139.504365,35.319383,,,0,9932605
9932606,9932606,片瀬山,,,99326,14,248-0035,鎌倉市西鎌倉４-８９４-６,139.496052,35.317256,,,0,9932606
9932607,9932607,目白山下,,,99326,14,251-0032,藤沢市片瀬３-２７７６,139.491533,35.31402,,,0,9932607
9932608,9932006,湘南江の島,,,99326,14,251-0032,藤沢市片瀬３-１５-１,139.487794,35.311867,,,0,9932608
9932901,2300126,京成津田沼,,,99329,12,275-0016,習志野市津田沼３-１-１,140.024823,35.68364,,,0,9932901
9932902,9932902,新津田沼,,,99329,12,275-0016,習志野市津田沼１-１０-３５,140.023745,35.690184,,,0,9932902
9932903,9932903,前原,,,99329,12,274-0825,船橋市前原西７-１７-２１,140.027542,35.700666,,,0,9932903
9932904,9932904,薬園台,,,99329,12,274-0077,船橋市薬円台６-１-１,140.037599,35.710271,,,0,9932904
9932905,9932905,習志野,,,99329,12,274-0063,船橋市習志野台４-１-９,140.042787,35.715293,,,0,9932905
